label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height,invalid_duration,invalid_fps,invalid_length_frames,duration_from_frames,consistency_error_sec,is_consistency_outlier,extreme_low_thr,extreme_high_thr,is_extreme_duration,is_anomaly,removal_reason,process_status,process_error,frames_path,frames_count,frame_file_ext,normalized_width,normalized_height,normalized_color_mode,clip_start_frame_src,clip_end_frame_src,clip_start_frame_0based,clip_end_frame_0based,input_fps,split
student,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_BEKUHzwnVO8.mp4,5429,5549.0,121.0,4.003999999999991,29.97,msasl_80,True,640.0,360.0,False,False,False,4.037370704037371,0.03337070403738,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/student/msasl_raw_BEKUHzwnVO8__s005428__e005548__492c69732f23,121,jpg,224,224,grayscale,5429,5549,5428,5548,29.97002997002997,train
orange,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_5Sb-YjNphkY.mp4,3492,3692.0,201.0,8.0,25.0,msasl_77,True,480.0,270.0,False,False,False,8.04,0.0399999999999991,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/orange/msasl_raw_5Sb-YjNphkY__s003491__e003691__640462b1c251,201,jpg,224,224,grayscale,3492,3692,3491,3691,25.0,train
no,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_WxY7E9P46DM.mp4,9873,10059.0,187.0,6.463000000000022,28.78,msasl_394,True,1080.0,720.0,False,False,False,6.497567755385684,0.0345677553856615,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/no/msasl_raw_WxY7E9P46DM__s009872__e010058__2ef7a0233a19,187,jpg,224,224,grayscale,9873,10059,9872,10058,28.78,train
eat,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_E4LtjQ3gUO0.mp4,250,380.0,131.0,4.341999999999999,29.937,msasl_144,True,480.0,360.0,False,False,False,4.3758559641914685,0.0338559641914697,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/eat/msasl_raw_E4LtjQ3gUO0__s000249__e000379__510b90f90166,131,jpg,224,224,grayscale,250,380,249,379,29.97002997002997,train
student,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_IeH7XYbo0yg.mp4,316,396.0,81.0,2.6689999999999987,29.97,msasl_140,True,1280.0,720.0,False,False,False,2.702702702702702,0.0337027027027039,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/student/msasl_raw_IeH7XYbo0yg__s000315__e000395__f6f946fed429,81,jpg,224,224,grayscale,316,396,315,395,29.97002997002997,train
what,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_z8e_-viWx9E.mp4,5144,5270.0,127.0,4.204000000000008,29.97,msasl_40,True,640.0,360.0,False,False,False,4.237570904237571,0.0335709042375631,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/what/msasl_raw_z8e_-viWx9E__s005143__e005269__7bebe5667d08,127,jpg,224,224,grayscale,5144,5270,5143,5269,29.97002997002997,train
school,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-A4DGiMwiu8.mp4,206,331.0,126.0,4.170000000000001,29.97,msasl_144,True,480.0,360.0,False,False,False,4.2042042042042045,0.0342042042042036,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/school/msasl_raw_-A4DGiMwiu8__s000205__e000330__c33ee68b815b,126,jpg,224,224,grayscale,206,331,205,330,29.97002997002997,train
like,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_lElR-sVcYyw.mp4,7650,7799.0,150.0,4.97199999999998,29.97,msasl_32,True,640.0,360.0,False,False,False,5.005005005005005,0.033005005005025,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/like/msasl_raw_lElR-sVcYyw__s007649__e007798__32d6a77c7f00,150,jpg,224,224,grayscale,7650,7799,7649,7798,29.97002997002997,train
school,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_P3tBJESDamE.mp4,5756,5930.0,175.0,7.257000000000005,23.976,msasl_94,True,1280.0,720.0,False,False,False,7.298965632298966,0.041965632298961,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/school/msasl_raw_P3tBJESDamE__s005755__e005929__7b72741b9597,175,jpg,224,224,grayscale,5756,5930,5755,5929,23.976023976023978,train
but,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_rWIDL_GpaJc.mp4,1604,1664.0,61.0,2.0009999999999977,29.972,msasl_274,True,1280.0,720.0,False,False,False,2.03523288402509,0.0342328840250925,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/but/msasl_raw_rWIDL_GpaJc__s001603__e001663__9d2ee721e876,61,jpg,224,224,grayscale,1604,1664,1603,1663,29.97002997002997,train
water,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_9MpYhwIVz-E.mp4,0,100.0,101.0,3.37,29.675,msasl_2,True,640.0,360.0,False,False,False,3.403538331929233,0.033538331929233,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/water/msasl_raw_9MpYhwIVz-E__s000000__e000099__2225087e0116,100,jpg,224,224,grayscale,0,100,0,99,29.675,val
mother,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_ktkz1BUzs48.mp4,793,840.0,48.0,1.5679999999999978,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.6016016016016017,0.0336016016016038,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/mother/msasl_raw_ktkz1BUzs48__s000792__e000839__a466351b703c,48,jpg,224,224,grayscale,793,840,792,839,29.97002997002997,val
student,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_bTKa4_JwYCk.mp4,0,114.0,115.0,6.655,17.129,msasl_2,True,640.0,360.0,False,False,False,6.7137602895674,0.0587602895673997,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/student/msasl_raw_bTKa4_JwYCk__s000000__e000113__28b77dc24c65,114,jpg,224,224,grayscale,0,114,0,113,17.129182168438614,val
finish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_p36hZJQpLoQ.mp4,4130,4223.0,94.0,3.1030000000000086,29.97,msasl_215,True,1280.0,720.0,False,False,False,3.1364698031364697,0.033469803136461,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/finish/msasl_raw_p36hZJQpLoQ__s004129__e004222__83125ec29c4b,94,jpg,224,224,grayscale,4130,4223,4129,4222,29.97002997002997,val
finish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_1v-MqrbC5Js.mp4,2180,2234.0,55.0,1.8019999999999925,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.8351685018351689,0.0331685018351761,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/finish/msasl_raw_1v-MqrbC5Js__s002179__e002233__cf8ab9f575ae,55,jpg,224,224,grayscale,2180,2234,2179,2233,29.97002997002997,val
no,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_RMUydgQr9TE.mp4,874,918.0,45.0,1.4690000000000012,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.5015015015015016,0.0325015015015004,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/no/msasl_raw_RMUydgQr9TE__s000873__e000917__b29e6690cc16,45,jpg,224,224,grayscale,874,918,873,917,29.97002997002997,val
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_h2lAn0iosEo.mp4,0,61.0,62.0,2.06,29.613,msasl_2,True,640.0,360.0,False,False,False,2.09367507513592,0.0336750751359198,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/bird/msasl_raw_h2lAn0iosEo__s000000__e000060__d585ef0f079f,61,jpg,224,224,grayscale,0,61,0,60,29.613,val
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_gU5EI_ZTzxw.mp4,1002,1030.0,29.0,0.9350000000000024,29.97,msasl_330,True,480.0,360.0,False,False,False,0.9676343009676344,0.0326343009676319,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/again/msasl_raw_gU5EI_ZTzxw__s001001__e001029__58e2f1f12e5a,29,jpg,224,224,grayscale,1002,1030,1001,1029,29.97002997002997,val
student,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_KTURNRi-wy0.mp4,2929,3018.0,90.0,2.969999999999999,29.97,msasl_26,True,1280.0,720.0,False,False,False,3.003003003003004,0.0330030030030044,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/student/msasl_raw_KTURNRi-wy0__s002928__e003017__a5ebd04838a1,90,jpg,224,224,grayscale,2929,3018,2928,3017,29.97002997002997,val
mother,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_1E8k8gI_xYk.mp4,1160,1230.0,71.0,2.3359999999999985,29.97,msasl_359,True,640.0,360.0,False,False,False,2.369035702369036,0.033035702369037,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/mother/msasl_raw_1E8k8gI_xYk__s001159__e001229__27179aa6eb87,71,jpg,224,224,grayscale,1160,1230,1159,1229,29.97002997002997,val
but,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_C4-QGH6vR1g.mp4,0,87.0,88.0,5.095,17.076,msasl_2,True,640.0,360.0,False,False,False,5.153431717029749,0.058431717029749,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/but/msasl_raw_C4-QGH6vR1g__s000000__e000086__f08e784c9442,87,jpg,224,224,grayscale,0,87,0,86,17.076,val
eat,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_ga_qPj5JN9c.mp4,0,102.0,103.0,4.08,25.0,msasl_14,True,640.0,360.0,False,False,False,4.12,0.04,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/eat/msasl_raw_ga_qPj5JN9c__s000000__e000101__7aa0dd2c8a5d,102,jpg,224,224,grayscale,0,102,0,101,25.0,val
nice,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_b-D-ZF8spMY.mp4,0,132.0,133.0,5.28,25.0,msasl_14,True,640.0,360.0,False,False,False,5.32,0.04,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/nice/msasl_raw_b-D-ZF8spMY__s000000__e000131__2a3cf8f34ff7,132,jpg,224,224,grayscale,0,132,0,131,25.0,val
sit,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_zICB0wesqvY.mp4,0,53.0,54.0,1.768,29.97,msasl_143,True,636.0,360.0,False,False,False,1.8018018018018016,0.0338018018018018,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/sit/msasl_raw_zICB0wesqvY__s000000__e000052__17029bd61e7d,53,jpg,224,224,grayscale,0,53,0,52,29.97002997002997,val
deaf,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_FwGL9FjFpYI.mp4,1990,2085.0,96.0,3.1699999999999875,29.97,msasl_26,True,1280.0,720.0,False,False,False,3.2032032032032034,0.0332032032032159,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/deaf/msasl_raw_FwGL9FjFpYI__s001989__e002084__bd89ac3654ab,96,jpg,224,224,grayscale,1990,2085,1989,2084,29.97002997002997,val
no,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_FwGL9FjFpYI.mp4,16091,16127.0,37.0,1.2010000000000218,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.234567901234568,0.0335679012345462,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/no/msasl_raw_FwGL9FjFpYI__s016090__e016126__367fc495a0a9,37,jpg,224,224,grayscale,16091,16127,16090,16126,29.97002997002997,val
no,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_FwGL9FjFpYI.mp4,16043,16088.0,46.0,1.5019999999999527,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.5348682015348682,0.0328682015349155,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/no/msasl_raw_FwGL9FjFpYI__s016042__e016087__ea9224aeb8aa,46,jpg,224,224,grayscale,16043,16088,16042,16087,29.97002997002997,val
what,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_RMUydgQr9TE.mp4,3447,3494.0,48.0,1.5679999999999978,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.6016016016016017,0.0336016016016038,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/what/msasl_raw_RMUydgQr9TE__s003446__e003493__1c4e7074ca7c,48,jpg,224,224,grayscale,3447,3494,3446,3493,29.97002997002997,val
school,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Y4Jj9NexFFE.mp4,0,107.0,108.0,4.28,25.0,msasl_14,True,640.0,360.0,False,False,False,4.32,0.04,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/school/msasl_raw_Y4Jj9NexFFE__s000000__e000106__b383a10e81bd,107,jpg,224,224,grayscale,0,107,0,106,25.0,val
happy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_FwGL9FjFpYI.mp4,4960,5040.0,81.0,2.669000000000011,29.97,msasl_26,True,1280.0,720.0,False,False,False,2.702702702702702,0.0337027027026914,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/happy/msasl_raw_FwGL9FjFpYI__s004959__e005039__268b19d768f8,81,jpg,224,224,grayscale,4960,5040,4959,5039,29.97002997002997,val
happy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Abj2Yj4vbtk.mp4,6630,6691.0,62.0,2.0349999999999966,29.97,msasl_26,True,1280.0,720.0,False,False,False,2.0687354020687354,0.0337354020687388,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/happy/msasl_raw_Abj2Yj4vbtk__s006629__e006690__5e8ce905f930,62,jpg,224,224,grayscale,6630,6691,6629,6690,29.97002997002997,val
father,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_1E8k8gI_xYk.mp4,1260,1320.0,61.0,2.001999999999996,29.97,msasl_359,True,640.0,360.0,False,False,False,2.035368702035369,0.0333687020353727,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/father/msasl_raw_1E8k8gI_xYk__s001259__e001319__a14033851da6,61,jpg,224,224,grayscale,1260,1320,1259,1319,29.97002997002997,val
happy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_gzqjLnXje8g.mp4,5012,5098.0,87.0,2.869,29.97,msasl_26,True,1280.0,720.0,False,False,False,2.902902902902903,0.0339029029029029,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/happy/msasl_raw_gzqjLnXje8g__s005011__e005097__3afd5fbc7129,87,jpg,224,224,grayscale,5012,5098,5011,5097,29.97002997002997,val
happy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_bCVQXygujmo.mp4,0,122.0,123.0,4.12,29.613,msasl_2,True,640.0,360.0,False,False,False,4.153581197447068,0.0335811974470674,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/happy/msasl_raw_bCVQXygujmo__s000000__e000121__634589cb0f1b,122,jpg,224,224,grayscale,0,122,0,121,29.61302438058756,val
need,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_UlRyKsP78qQ.mp4,2504,2557.0,54.0,1.7690000000000057,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.8018018018018016,0.0328018018017961,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/need/msasl_raw_UlRyKsP78qQ__s002503__e002556__135db06be161,54,jpg,224,224,grayscale,2504,2557,2503,2556,29.97002997002997,val
fish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_3447IQcrXRw.mp4,0,66.0,67.0,2.64,25.0,msasl_152,True,500.0,284.0,False,False,False,2.68,0.04,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/fish/msasl_raw_3447IQcrXRw__s000000__e000065__7a160d11e4e1,66,jpg,224,224,grayscale,0,66,0,65,25.0,val
teacher,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_iR6M4P6XqB0.mp4,1573,1723.0,151.0,5.005000000000003,29.97,msasl_438,True,640.0,360.0,False,False,False,5.038371705038372,0.0333717050383697,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/teacher/msasl_raw_iR6M4P6XqB0__s001572__e001722__0156487d30ad,151,jpg,224,224,grayscale,1573,1723,1572,1722,29.97002997002997,val
mother,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_KHJjHjG-8JU.mp4,590,786.0,197.0,6.539999999999999,29.97,msasl_384,True,640.0,360.0,False,False,False,6.5732399065732405,0.0332399065732413,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/mother/msasl_raw_KHJjHjG-8JU__s000589__e000785__7524c6be90c7,197,jpg,224,224,grayscale,590,786,589,785,29.97002997002997,val
like,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_RMUydgQr9TE.mp4,4360,4422.0,63.0,2.067999999999984,29.97,msasl_26,True,1280.0,720.0,False,False,False,2.1021021021021022,0.0341021021021181,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/like/msasl_raw_RMUydgQr9TE__s004359__e004421__8987e84358a4,63,jpg,224,224,grayscale,4360,4422,4359,4421,29.97002997002997,val
need,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_jE6qpXmh4VU.mp4,3061,3111.0,51.0,1.668999999999997,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.7017017017017018,0.0327017017017048,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/need/msasl_raw_jE6qpXmh4VU__s003060__e003110__9b500dd0852a,51,jpg,224,224,grayscale,3061,3111,3060,3110,29.97002997002997,val
doctor,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_2ofPs_uTel4.mp4,10211,10317.0,107.0,4.420999999999992,23.976,msasl_411,True,1280.0,720.0,False,False,False,4.462796129462796,0.0417961294628037,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/doctor/msasl_raw_2ofPs_uTel4__s010210__e010316__02492f36d1bd,107,jpg,224,224,grayscale,10211,10317,10210,10316,23.976023976023978,val
yes,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw__uxgyigXU3g.mp4,0,54.0,55.0,2.16,25.0,msasl_152,True,500.0,284.0,False,False,False,2.2,0.04,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/yes/msasl_raw__uxgyigXU3g__s000000__e000053__8baf121413c3,54,jpg,224,224,grayscale,0,54,0,53,25.0,val
nice,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_61q-PJr_UvM.mp4,1556,1611.0,56.0,1.8350000000000009,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.8685352018685355,0.0335352018685344,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/nice/msasl_raw_61q-PJr_UvM__s001555__e001610__eacba827ff34,56,jpg,224,224,grayscale,1556,1611,1555,1610,29.97002997002997,val
spring,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_PgrN3IWv91k.mp4,727,868.0,142.0,4.704000000000001,29.97,msasl_26,True,1280.0,720.0,False,False,False,4.738071404738071,0.0340714047380705,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/spring/msasl_raw_PgrN3IWv91k__s000726__e000867__3b04b99c52d9,142,jpg,224,224,grayscale,727,868,726,867,29.97002997002997,val
spring,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_ZpF9lj35sPc.mp4,11607,11722.0,116.0,3.837000000000046,29.97,msasl_26,True,1280.0,720.0,False,False,False,3.8705372038705375,0.0335372038704915,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/spring/msasl_raw_ZpF9lj35sPc__s011606__e011721__c2eb07581ee7,116,jpg,224,224,grayscale,11607,11722,11606,11721,29.97002997002997,val
table,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_W3RoLV4XY68.mp4,0,135.0,136.0,4.56,29.606,msasl_2,True,640.0,360.0,False,False,False,4.593663446598662,0.0336634465986627,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/table/msasl_raw_W3RoLV4XY68__s000000__e000134__b00a9c0c8bea,135,jpg,224,224,grayscale,0,135,0,134,29.606,val
doctor,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_1kNszi0e9XU.mp4,3190,3270.0,81.0,2.668999999999997,29.97,msasl_26,True,1280.0,720.0,False,False,False,2.702702702702702,0.0337027027027057,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/doctor/msasl_raw_1kNszi0e9XU__s003189__e003269__8a0c3f8c71b1,81,jpg,224,224,grayscale,3190,3270,3189,3269,29.97002997002997,val
table,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_W1jPKaSkJRU.mp4,0,104.0,105.0,3.467,30.0,msasl_135,True,480.0,360.0,False,False,False,3.5,0.0329999999999999,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/table/msasl_raw_W1jPKaSkJRU__s000000__e000103__61f362430edb,104,jpg,224,224,grayscale,0,104,0,103,30.0,val
happy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_HVtHrQuNA8Q.mp4,0,123.0,124.0,4.149,29.644,msasl_2,True,640.0,360.0,False,False,False,4.182971258939415,0.0339712589394149,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/happy/msasl_raw_HVtHrQuNA8Q__s000000__e000122__dc8bb1f061ac,123,jpg,224,224,grayscale,0,123,0,122,29.644032544685192,val
teacher,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_cqyB9f32GuI.mp4,0,137.0,138.0,7.985,17.157,msasl_2,True,640.0,360.0,False,False,False,8.043364224514775,0.0583642245147748,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/teacher/msasl_raw_cqyB9f32GuI__s000000__e000136__347bb1df00c8,137,jpg,224,224,grayscale,0,137,0,136,17.281326086956522,val
need,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_jE6qpXmh4VU.mp4,625,669.0,45.0,1.468,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.5015015015015016,0.0335015015015016,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/need/msasl_raw_jE6qpXmh4VU__s000624__e000668__319df1fae814,45,jpg,224,224,grayscale,625,669,624,668,29.97002997002997,val
eat,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_DGFSZB6BLLc.mp4,0,62.0,63.0,2.48,25.0,msasl_152,True,500.0,284.0,False,False,False,2.52,0.04,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/eat/msasl_raw_DGFSZB6BLLc__s000000__e000061__c6360fde1501,62,jpg,224,224,grayscale,0,62,0,61,25.0,val
orange,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_02NAI-ykpWk.mp4,0,146.0,147.0,5.84,25.0,msasl_14,True,640.0,360.0,False,False,False,5.88,0.04,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/orange/msasl_raw_02NAI-ykpWk__s000000__e000145__555510bfc93d,146,jpg,224,224,grayscale,0,146,0,145,25.0,val
help,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_2UTrRGm6-cs.mp4,0,43.0,44.0,1.72,25.0,msasl_152,True,480.0,272.0,False,False,False,1.76,0.04,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/help/msasl_raw_2UTrRGm6-cs__s000000__e000042__e2831cbb04ae,43,jpg,224,224,grayscale,0,43,0,42,25.0,val
like,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_OzkMuzJUdDc.mp4,70,146.0,77.0,4.466,17.016,msasl_2,True,640.0,360.0,False,False,False,4.525152797367184,0.0591527973671839,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/like/msasl_raw_OzkMuzJUdDc__s000069__e000145__20a7e1dc718c,77,jpg,224,224,grayscale,70,146,69,145,17.016,val
yes,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_zGwP9fAhpl4.mp4,0,140.0,141.0,4.72,29.659,msasl_2,True,640.0,360.0,False,False,False,4.754037560268384,0.0340375602683842,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/yes/msasl_raw_zGwP9fAhpl4__s000000__e000139__e04b96496fac,140,jpg,224,224,grayscale,0,140,0,139,29.659,val
tired,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_TBSr8a78eiQ.mp4,0,63.0,64.0,2.127,29.617,msasl_2,True,640.0,360.0,False,False,False,2.160921092615727,0.0339210926157274,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/tired/msasl_raw_TBSr8a78eiQ__s000000__e000062__6a6f23aa257e,63,jpg,224,224,grayscale,0,63,0,62,29.61703777131286,val
learn,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_KTURNRi-wy0.mp4,2808,2866.0,59.0,1.9350000000000025,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.968635301968636,0.0336353019686328,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/learn/msasl_raw_KTURNRi-wy0__s002807__e002865__1be62eb559a2,59,jpg,224,224,grayscale,2808,2866,2807,2865,29.97002997002997,val
doctor,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_1kNszi0e9XU.mp4,3400,3469.0,70.0,2.3019999999999925,29.97,msasl_26,True,1280.0,720.0,False,False,False,2.335669002335669,0.0336690023356767,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/doctor/msasl_raw_1kNszi0e9XU__s003399__e003468__726693e47858,70,jpg,224,224,grayscale,3400,3469,3399,3468,29.97002997002997,val
father,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_ucXplZLMUzY.mp4,1221,1304.0,84.0,2.770000000000003,29.97,msasl_245,True,640.0,360.0,False,False,False,2.8028028028028027,0.0328028028027995,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/father/msasl_raw_ucXplZLMUzY__s001220__e001303__3198c0a54b34,84,jpg,224,224,grayscale,1221,1304,1220,1303,29.97002997002997,val
