label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height,process_status,process_error,normalized_video_path,input_fps,normalized_fps,input_width,input_height,normalized_width,normalized_height,input_frame_count,normalized_frame_count,input_duration_sec,normalized_duration_sec,normalized_color_mode,split,is_augmented,augmentation_name
later,signschool,kaggle_dataset/videos/32324.mp4,1,39.0,39.0,1.301,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/32324_norm__shift_down_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,39,39,1.3013,1.3013,grayscale,train,True,shift_down_8
later,signschool,kaggle_dataset/videos/32324.mp4,1,39.0,39.0,1.301,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/32324_norm__rot_left_5.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,39,39,1.3013,1.3013,grayscale,train,True,rot_left_5
later,signschool,kaggle_dataset/videos/32324.mp4,1,39.0,39.0,1.301,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/32324_norm__rot_right_5.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,39,39,1.3013,1.3013,grayscale,train,True,rot_right_5
later,signschool,kaggle_dataset/videos/32324.mp4,1,39.0,39.0,1.301,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/32324_norm__zoom_in_110.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,39,39,1.3013,1.3013,grayscale,train,True,zoom_in_110
later,signschool,kaggle_dataset/videos/32324.mp4,1,39.0,39.0,1.301,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/32324_norm__zoom_out_90.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,39,39,1.3013,1.3013,grayscale,train,True,zoom_out_90
later,aslsignbank,kaggle_dataset/videos/66015.mp4,1,49.0,49.0,2.044,23.976121739981405,96,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/66015_norm__slow_x0_8.mp4,23.976121739981405,23.976121739981405,656,370,224,224,49,49,2.0437000000000003,2.0437000000000003,grayscale,train,True,slow_x0_8
later,aslsignbank,kaggle_dataset/videos/66015.mp4,1,49.0,49.0,2.044,23.976121739981405,96,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/66015_norm__fast_x1_25.mp4,23.976121739981405,23.976121739981405,656,370,224,224,49,49,2.0437000000000003,2.0437000000000003,grayscale,train,True,fast_x1_25
later,aslsignbank,kaggle_dataset/videos/66015.mp4,1,49.0,49.0,2.044,23.976121739981405,96,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/66015_norm__interp_plus20.mp4,23.976121739981405,23.976121739981405,656,370,224,224,49,49,2.0437000000000003,2.0437000000000003,grayscale,train,True,interp_plus20
later,aslsignbank,kaggle_dataset/videos/66015.mp4,1,49.0,49.0,2.044,23.976121739981405,96,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/66015_norm__drop_every_5.mp4,23.976121739981405,23.976121739981405,656,370,224,224,49,49,2.0437000000000003,2.0437000000000003,grayscale,train,True,drop_every_5
later,aslsignbank,kaggle_dataset/videos/66015.mp4,1,49.0,49.0,2.044,23.976121739981405,96,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/66015_norm__shift_left_8.mp4,23.976121739981405,23.976121739981405,656,370,224,224,49,49,2.0437000000000003,2.0437000000000003,grayscale,train,True,shift_left_8
later,aslsignbank,kaggle_dataset/videos/66015.mp4,1,49.0,49.0,2.044,23.976121739981405,96,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/66015_norm__shift_right_8.mp4,23.976121739981405,23.976121739981405,656,370,224,224,49,49,2.0437000000000003,2.0437000000000003,grayscale,train,True,shift_right_8
later,aslsignbank,kaggle_dataset/videos/66015.mp4,1,49.0,49.0,2.044,23.976121739981405,96,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/66015_norm__shift_up_8.mp4,23.976121739981405,23.976121739981405,656,370,224,224,49,49,2.0437000000000003,2.0437000000000003,grayscale,train,True,shift_up_8
later,aslsignbank,kaggle_dataset/videos/66015.mp4,1,49.0,49.0,2.044,23.976121739981405,96,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/66015_norm__shift_down_8.mp4,23.976121739981405,23.976121739981405,656,370,224,224,49,49,2.0437000000000003,2.0437000000000003,grayscale,train,True,shift_down_8
later,aslsignbank,kaggle_dataset/videos/66015.mp4,1,49.0,49.0,2.044,23.976121739981405,96,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/66015_norm__rot_left_5.mp4,23.976121739981405,23.976121739981405,656,370,224,224,49,49,2.0437000000000003,2.0437000000000003,grayscale,train,True,rot_left_5
later,aslsignbank,kaggle_dataset/videos/66015.mp4,1,49.0,49.0,2.044,23.976121739981405,96,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/66015_norm__rot_right_5.mp4,23.976121739981405,23.976121739981405,656,370,224,224,49,49,2.0437000000000003,2.0437000000000003,grayscale,train,True,rot_right_5
later,aslsignbank,kaggle_dataset/videos/66015.mp4,1,49.0,49.0,2.044,23.976121739981405,96,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/66015_norm__zoom_in_110.mp4,23.976121739981405,23.976121739981405,656,370,224,224,49,49,2.0437000000000003,2.0437000000000003,grayscale,train,True,zoom_in_110
later,aslsignbank,kaggle_dataset/videos/66015.mp4,1,49.0,49.0,2.044,23.976121739981405,96,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/later/66015_norm__zoom_out_90.mp4,23.976121739981405,23.976121739981405,656,370,224,224,49,49,2.0437000000000003,2.0437000000000003,grayscale,train,True,zoom_out_90
later,signschool,kaggle_dataset/videos/32325.mp4,1,121.0,121.0,4.037,29.97002997002997,70,True,854.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray/later/32325_norm.mp4,29.97002997002997,29.97002997002997,854,480,224,224,121,121,4.037366666666666,4.037366666666666,grayscale,val,False,original
laugh,signingsavvy,kaggle_dataset/videos/32389.mp4,1,59.0,59.0,1.969,29.97,10,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray/laugh/32389_norm.mp4,29.97,29.97,288,192,224,224,59,57,1.9686353019686356,1.901901901901902,grayscale,test,False,original
laugh,signingsavvy,kaggle_dataset/videos/32388.mp4,1,50.0,50.0,1.668,29.97,10,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray/laugh/32388_norm.mp4,29.97,29.97,288,192,224,224,50,49,1.6683350016683351,1.6349683016349683,grayscale,test,False,original
laugh,aslsignbank,kaggle_dataset/videos/66016.mp4,1,64.0,64.0,2.669,23.976023976023978,90,True,656.0,370.0,ok,,normalized_videos/topn_keepfps_224_gray/laugh/66016_norm.mp4,23.976023976023978,23.976023976023978,656,370,224,224,64,64,2.6693333333333333,2.6693333333333333,grayscale,test,False,original
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray/laugh/32398_norm.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,False,original
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray/laugh/32386_norm.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,False,original
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray/laugh/32377_norm.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,False,original
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray/laugh/32383_norm.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,False,original
laugh,signschool,kaggle_dataset/videos/32382.mp4,1,35.0,35.0,1.168,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray/laugh/32382_norm.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,35,35,1.1678333333333333,1.1678333333333333,grayscale,train,False,original
laugh,signschool,kaggle_dataset/videos/32379.mp4,1,39.0,39.0,1.301,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray/laugh/32379_norm.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,39,39,1.3013,1.3013,grayscale,train,False,original
laugh,signschool,kaggle_dataset/videos/32381.mp4,1,31.0,31.0,1.034,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray/laugh/32381_norm.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,31,31,1.0343666666666669,1.0343666666666669,grayscale,train,False,original
laugh,signschool,kaggle_dataset/videos/32380.mp4,1,39.0,39.0,1.301,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray/laugh/32380_norm.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,39,39,1.3013,1.3013,grayscale,train,False,original
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32398_norm__slow_x0_8.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,True,slow_x0_8
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32398_norm__fast_x1_25.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,True,fast_x1_25
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32398_norm__interp_plus20.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,True,interp_plus20
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32398_norm__drop_every_5.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,True,drop_every_5
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32398_norm__shift_left_8.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,True,shift_left_8
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32398_norm__shift_right_8.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,True,shift_right_8
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32398_norm__shift_up_8.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,True,shift_up_8
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32398_norm__shift_down_8.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,True,shift_down_8
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32398_norm__rot_left_5.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,True,rot_left_5
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32398_norm__rot_right_5.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,True,rot_right_5
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32398_norm__zoom_in_110.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,True,zoom_in_110
laugh,aslsearch,kaggle_dataset/videos/32398.mp4,1,94.0,94.0,3.103,30.29258379122356,12,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32398_norm__zoom_out_90.mp4,30.29258379122356,30.29258379122356,720,400,224,224,94,94,3.1030697364030697,3.1030697364030697,grayscale,train,True,zoom_out_90
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32386_norm__slow_x0_8.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,True,slow_x0_8
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32386_norm__fast_x1_25.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,True,fast_x1_25
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32386_norm__interp_plus20.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,True,interp_plus20
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32386_norm__drop_every_5.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,True,drop_every_5
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32386_norm__shift_left_8.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,True,shift_left_8
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32386_norm__shift_right_8.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,True,shift_right_8
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32386_norm__shift_up_8.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,True,shift_up_8
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32386_norm__shift_down_8.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,True,shift_down_8
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32386_norm__rot_left_5.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,True,rot_left_5
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32386_norm__rot_right_5.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,True,rot_right_5
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32386_norm__zoom_in_110.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,True,zoom_in_110
laugh,asldeafined,kaggle_dataset/videos/32386.mp4,1,98.0,98.0,3.266,30.00306153689152,13,True,640.0,480.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32386_norm__zoom_out_90.mp4,30.00306153689152,30.00306153689152,640,480,224,224,98,98,3.2663333333333333,3.2663333333333333,grayscale,train,True,zoom_out_90
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32377_norm__slow_x0_8.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,True,slow_x0_8
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32377_norm__fast_x1_25.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,True,fast_x1_25
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32377_norm__interp_plus20.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,True,interp_plus20
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32377_norm__drop_every_5.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,True,drop_every_5
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32377_norm__shift_left_8.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,True,shift_left_8
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32377_norm__shift_right_8.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,True,shift_right_8
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32377_norm__shift_up_8.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,True,shift_up_8
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32377_norm__shift_down_8.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,True,shift_down_8
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32377_norm__rot_left_5.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,True,rot_left_5
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32377_norm__rot_right_5.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,True,rot_right_5
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32377_norm__zoom_in_110.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,True,zoom_in_110
laugh,spreadthesign,kaggle_dataset/videos/32377.mp4,1,102.0,102.0,3.403,29.97,35,True,320.0,240.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32377_norm__zoom_out_90.mp4,29.97,29.97,320,240,224,224,102,102,3.4034034034034035,3.4034034034034035,grayscale,train,True,zoom_out_90
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32383_norm__slow_x0_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,True,slow_x0_8
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32383_norm__fast_x1_25.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,True,fast_x1_25
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32383_norm__interp_plus20.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,True,interp_plus20
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32383_norm__drop_every_5.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,True,drop_every_5
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32383_norm__shift_left_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,True,shift_left_8
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32383_norm__shift_right_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,True,shift_right_8
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32383_norm__shift_up_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,True,shift_up_8
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32383_norm__shift_down_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,True,shift_down_8
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32383_norm__rot_left_5.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,True,rot_left_5
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32383_norm__rot_right_5.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,True,rot_right_5
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32383_norm__zoom_in_110.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,True,zoom_in_110
laugh,signschool,kaggle_dataset/videos/32383.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32383_norm__zoom_out_90.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,34,34,1.1344666666666667,1.1344666666666667,grayscale,train,True,zoom_out_90
laugh,signschool,kaggle_dataset/videos/32382.mp4,1,35.0,35.0,1.168,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32382_norm__slow_x0_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,35,35,1.1678333333333333,1.1678333333333333,grayscale,train,True,slow_x0_8
laugh,signschool,kaggle_dataset/videos/32382.mp4,1,35.0,35.0,1.168,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32382_norm__fast_x1_25.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,35,35,1.1678333333333333,1.1678333333333333,grayscale,train,True,fast_x1_25
laugh,signschool,kaggle_dataset/videos/32382.mp4,1,35.0,35.0,1.168,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32382_norm__interp_plus20.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,35,35,1.1678333333333333,1.1678333333333333,grayscale,train,True,interp_plus20
laugh,signschool,kaggle_dataset/videos/32382.mp4,1,35.0,35.0,1.168,29.97002997002997,39,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/laugh/32382_norm__drop_every_5.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,35,35,1.1678333333333333,1.1678333333333333,grayscale,train,True,drop_every_5
