label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height,invalid_duration,invalid_fps,invalid_length_frames,duration_from_frames,consistency_error_sec,is_consistency_outlier,extreme_low_thr,extreme_high_thr,is_extreme_duration,is_anomaly,removal_reason,process_status,process_error,frames_path,frames_count,frame_file_ext,normalized_width,normalized_height,normalized_color_mode,clip_start_frame_src,clip_end_frame_src,clip_start_frame_0based,clip_end_frame_0based,input_fps,split
table,signschool,kaggle_dataset/videos/56557.mp4,1,39.0,39.0,1.627,23.97606491980656,wlasl_4,True,1920.0,1080.0,False,False,False,1.6266222222222215,0.0003777777777784,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/table/56557__s000000__e000038__6bae71f2b48f,39,jpg,224,224,grayscale,1,39,0,38,23.976064919806557,train
help,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_rkQZQhloXuE.mp4,4166,4348.0,183.0,6.072000000000003,29.97,msasl_370,True,640.0,360.0,False,False,False,6.106106106106107,0.0341061061061038,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/help/msasl_raw_rkQZQhloXuE__s004165__e004347__7c5e66ef7afd,183,jpg,224,224,grayscale,4166,4348,4165,4347,29.97002997002997,train
again,asldeafined,kaggle_dataset/videos/47302.mp4,1,70.0,70.0,2.333,30.0,wlasl_13,True,640.0,480.0,False,False,False,2.333333333333333,0.0003333333333332,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/again/47302__s000000__e000069__61d40df5f294,70,jpg,224,224,grayscale,1,70,0,69,30.0,train
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_XlydB3y9Uec.mp4,2967,3055.0,89.0,2.936000000000007,29.97,msasl_124,True,1280.0,720.0,False,False,False,2.9696363029696364,0.0336363029696293,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/again/msasl_raw_XlydB3y9Uec__s002966__e003054__91ee14492333,89,jpg,224,224,grayscale,2967,3055,2966,3054,29.97002997002997,train
doctor,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_1kNszi0e9XU.mp4,3320,3380.0,61.0,2.001999999999996,29.97,msasl_26,True,1280.0,720.0,False,False,False,2.035368702035369,0.0333687020353727,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/doctor/msasl_raw_1kNszi0e9XU__s003319__e003379__a3af6e18496b,61,jpg,224,224,grayscale,3320,3380,3319,3379,29.97002997002997,val
school,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_PsLiyUyrqds.mp4,90,140.0,51.0,1.6870000000000005,29.637,msasl_2,True,640.0,360.0,False,False,False,1.7208219455410467,0.0338219455410462,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/school/msasl_raw_PsLiyUyrqds__s000089__e000139__addf3d4afe6d,51,jpg,224,224,grayscale,90,140,89,139,29.637,train
teacher,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_9JAG32jKZms.mp4,0,55.0,56.0,1.833,30.0,msasl_0,True,320.0,240.0,False,False,False,1.8666666666666667,0.0336666666666667,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/teacher/msasl_raw_9JAG32jKZms__s000000__e000054__5c777aedaa27,55,jpg,224,224,grayscale,0,55,0,54,30.0,test
learn,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_l6p_qjqrSps.mp4,0,73.0,74.0,2.433,30.0,msasl_0,True,320.0,240.0,False,False,False,2.466666666666667,0.0336666666666669,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/learn/msasl_raw_l6p_qjqrSps__s000000__e000072__96aee2981e32,73,jpg,224,224,grayscale,0,73,0,72,30.0,test
eat,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_9AYysHe14jg.mp4,0,52.0,53.0,1.735,29.97,msasl_316,True,540.0,360.0,False,False,False,1.7684351017684352,0.0334351017684351,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/eat/msasl_raw_9AYysHe14jg__s000000__e000051__a87b439b33a9,52,jpg,224,224,grayscale,0,52,0,51,29.97002997002997,val
yes,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_yG09SQB0Hds.mp4,2210,2249.0,40.0,1.3020000000000067,29.97,msasl_160,True,640.0,360.0,False,False,False,1.334668001334668,0.0326680013346614,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/yes/msasl_raw_yG09SQB0Hds__s002209__e002248__0132f847ba18,40,jpg,224,224,grayscale,2210,2249,2209,2248,29.97002997002997,train
cousin,startasl,kaggle_dataset/videos/13631.mp4,1,71.0,71.0,2.369,29.97002997002997,wlasl_38,True,1280.0,720.0,False,False,False,2.3690333333333333,3.333333333310762e-05,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/cousin/13631__s000000__e000070__357ca552e60e,71,jpg,224,224,grayscale,1,71,0,70,29.97002997002997,train
mother,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_bY0-Nd_XvmE.mp4,0,114.0,115.0,3.8,30.0,msasl_69,True,480.0,360.0,False,False,False,3.8333333333333335,0.0333333333333336,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/mother/msasl_raw_bY0-Nd_XvmE__s000000__e000113__67d0b82db3ce,114,jpg,224,224,grayscale,0,114,0,113,30.0,train
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_R_ES8RZua1g.mp4,15371,15426.0,56.0,1.833000000000084,30.0,msasl_40,True,568.0,320.0,False,False,False,1.8666666666666667,0.0336666666665828,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/again/msasl_raw_R_ES8RZua1g__s015370__e015425__5cfaccd48cd0,56,jpg,224,224,grayscale,15371,15426,15370,15425,30.0,train
sit,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_uqo6MehUxOA.mp4,0,129.0,130.0,4.35,29.656,msasl_2,True,640.0,360.0,False,False,False,4.383598597248449,0.0335985972484493,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/sit/msasl_raw_uqo6MehUxOA__s000000__e000128__faf074bb9272,129,jpg,224,224,grayscale,0,129,0,128,29.656,train
fish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_1E8k8gI_xYk.mp4,3500,3582.0,83.0,2.73599999999999,29.97,msasl_359,True,640.0,360.0,False,False,False,2.7694361027694363,0.0334361027694463,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/fish/msasl_raw_1E8k8gI_xYk__s003499__e003581__7cb485c938b6,83,jpg,224,224,grayscale,3500,3582,3499,3581,29.97002997002997,train
water,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_IMF7K2ClfQc.mp4,767,827.0,61.0,2.0020000000000024,29.97,msasl_247,True,640.0,360.0,False,False,False,2.035368702035369,0.0333687020353661,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/water/msasl_raw_IMF7K2ClfQc__s000766__e000826__18dd91ac8ac5,61,jpg,224,224,grayscale,767,827,766,826,29.97002997002997,train
man,startasl,kaggle_dataset/videos/34734.mp4,1,97.0,97.0,3.237,29.97,wlasl_36,True,736.0,414.0,False,False,False,3.2365699032365702,0.0004300967634298,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/man/34734__s000000__e000096__20982c8e93fc,97,jpg,224,224,grayscale,1,97,0,96,29.97,test
help,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_bX1eJjB3nyA.mp4,7640,7679.0,40.0,1.302000000000021,29.97,msasl_261,True,640.0,360.0,False,False,False,1.334668001334668,0.0326680013346472,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/help/msasl_raw_bX1eJjB3nyA__s007639__e007678__dcdb626475ea,40,jpg,224,224,grayscale,7640,7679,7639,7678,29.97002997002997,train
need,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_UoITyyziLOw.mp4,5904,6068.0,165.0,5.47199999999998,29.97,msasl_160,True,640.0,360.0,False,False,False,5.505505505505505,0.0335055055055253,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/need/msasl_raw_UoITyyziLOw__s005903__e006067__74d5a0f3d10c,165,jpg,224,224,grayscale,5904,6068,5903,6067,29.970090947933837,train
like,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_SbXfT74yfDI.mp4,0,89.0,90.0,2.97,29.97,msasl_229,True,640.0,360.0,False,False,False,3.003003003003004,0.033003003003003,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/like/msasl_raw_SbXfT74yfDI__s000000__e000088__23996e8e2fe6,89,jpg,224,224,grayscale,0,89,0,88,29.97002997002997,train
learn,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_9bosgmeAAuo.mp4,726,796.0,71.0,2.3359999999999985,29.97,msasl_80,True,640.0,360.0,False,False,False,2.369035702369036,0.033035702369037,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/learn/msasl_raw_9bosgmeAAuo__s000725__e000795__00d5a7b8ee83,71,jpg,224,224,grayscale,726,796,725,795,29.97002997002997,train
no,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_mfrGIHTnKvI.mp4,3285,3345.0,61.0,2.4960000000000093,24.042,msasl_94,True,640.0,360.0,False,False,False,2.537226520256218,0.0412265202562087,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/no/msasl_raw_mfrGIHTnKvI__s003284__e003344__943b8022a961,61,jpg,224,224,grayscale,3285,3345,3284,3344,24.042,train
help,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Vintf-DLWq0.mp4,1113,1136.0,24.0,0.7700000000000031,29.878,msasl_41,True,202.0,360.0,False,False,False,0.8032666175781511,0.0332666175781479,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/help/msasl_raw_Vintf-DLWq0__s001112__e001135__bbec203948a6,24,jpg,224,224,grayscale,1113,1136,1112,1135,30.0,train
no,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_0bIF7jh6lnE.mp4,3361,3400.0,40.0,1.3020000000000067,29.97,msasl_125,True,480.0,360.0,False,False,False,1.334668001334668,0.0326680013346614,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/no/msasl_raw_0bIF7jh6lnE__s003360__e003399__bd865ca92944,40,jpg,224,224,grayscale,3361,3400,3360,3399,29.97002997002997,test
deaf,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_KTURNRi-wy0.mp4,1187,1269.0,83.0,2.735999999999997,29.97,msasl_26,True,1280.0,720.0,False,False,False,2.7694361027694363,0.0334361027694392,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/deaf/msasl_raw_KTURNRi-wy0__s001186__e001268__19ffbfad42a6,83,jpg,224,224,grayscale,1187,1269,1186,1268,29.97002997002997,val
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_WxY7E9P46DM.mp4,9054,9225.0,172.0,5.942000000000007,28.78,msasl_394,True,1080.0,720.0,False,False,False,5.9763724808895065,0.0343724808894991,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/again/msasl_raw_WxY7E9P46DM__s009053__e009224__51a1f0480136,172,jpg,224,224,grayscale,9054,9225,9053,9224,28.78,train
eat,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_CDvezLz5yVM.mp4,0,114.0,115.0,3.85,29.612,msasl_2,True,640.0,360.0,False,False,False,3.883560718627584,0.0335607186275837,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/eat/msasl_raw_CDvezLz5yVM__s000000__e000113__73b4f32a92a2,114,jpg,224,224,grayscale,0,114,0,113,29.612,train
happy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_CxTSVyM-ij0.mp4,3468,3538.0,71.0,2.335000000000008,29.97,msasl_80,True,640.0,360.0,False,False,False,2.369035702369036,0.0340357023690276,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/happy/msasl_raw_CxTSVyM-ij0__s003467__e003537__28c29b823be6,71,jpg,224,224,grayscale,3468,3538,3467,3537,29.97002997002997,train
again,signschool,kaggle_dataset/videos/01462.mp4,1,42.0,42.0,1.752,23.97610001458863,wlasl_27,True,1920.0,1080.0,False,False,False,1.7517444444444443,0.0002555555555554,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/again/01462__s000000__e000041__1be153379f49,42,jpg,224,224,grayscale,1,42,0,41,23.97610001458863,train
bird,signingsavvy,kaggle_dataset/videos/10400.mp4,1,65.0,65.0,2.169,29.97,wlasl_10,True,288.0,192.0,False,False,False,2.1688355021688355,0.0001644978311645,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/bird/10400__s000000__e000064__79b495df2ff6,64,jpg,224,224,grayscale,1,65,0,64,29.97,train
eat,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_hUrfB8bikfw.mp4,2778,2799.0,22.0,0.7000000000000028,29.97,msasl_124,True,640.0,360.0,False,False,False,0.7340674007340674,0.0340674007340645,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/eat/msasl_raw_hUrfB8bikfw__s002777__e002798__7453044fb7f8,22,jpg,224,224,grayscale,2778,2799,2777,2798,29.97,train
bird,aslsearch,kaggle_dataset/videos/10412.mp4,1,88.0,88.0,2.903,30.314831204956377,wlasl_12,True,720.0,400.0,False,False,False,2.9028695362028696,0.0001304637971304,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/bird/10412__s000000__e000087__d486e27a7c84,88,jpg,224,224,grayscale,1,88,0,87,30.314831204956377,train
tired,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_dMZ-SCl7nA4.mp4,5527,5599.0,73.0,2.401999999999987,29.97,msasl_286,True,1280.0,720.0,False,False,False,2.4357691024357693,0.0337691024357824,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/tired/msasl_raw_dMZ-SCl7nA4__s005526__e005598__e1831d5189b9,73,jpg,224,224,grayscale,5527,5599,5526,5598,29.97002997002997,train
cousin,signschool,kaggle_dataset/videos/13633.mp4,1,94.0,94.0,3.136,29.97002997002997,wlasl_60,True,854.0,480.0,False,False,False,3.1364666666666667,0.0004666666666666,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/cousin/13633__s000000__e000093__af12035599bf,94,jpg,224,224,grayscale,1,94,0,93,29.97002997002997,train
but,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_iPVMxOaLm18.mp4,0,56.0,57.0,1.869,29.97,msasl_173,True,636.0,360.0,False,False,False,1.901901901901902,0.0329019019019019,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/but/msasl_raw_iPVMxOaLm18__s000000__e000055__8df229abcae1,56,jpg,224,224,grayscale,0,56,0,55,29.97002997002997,train
no,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_RMUydgQr9TE.mp4,674,742.0,69.0,2.2689999999999984,29.97,msasl_26,True,1280.0,720.0,False,False,False,2.3023023023023024,0.033302302302304,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/no/msasl_raw_RMUydgQr9TE__s000673__e000741__d38f9f9537e4,69,jpg,224,224,grayscale,674,742,673,741,29.97002997002997,val
student,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_bX1eJjB3nyA.mp4,13638,13726.0,89.0,2.935999999999978,29.97,msasl_261,True,640.0,360.0,False,False,False,2.9696363029696364,0.0336363029696582,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/student/msasl_raw_bX1eJjB3nyA__s013637__e013725__8b5131e0bba3,89,jpg,224,224,grayscale,13638,13726,13637,13725,29.97002997002997,train
man,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_0bIF7jh6lnE.mp4,919,981.0,63.0,2.0689999999999955,29.97,msasl_125,True,480.0,360.0,False,False,False,2.1021021021021022,0.0331021021021067,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/man/msasl_raw_0bIF7jh6lnE__s000918__e000980__2a1944cefbd3,63,jpg,224,224,grayscale,919,981,918,980,29.97002997002997,test
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_mj1QB3wY84w.mp4,781,811.0,31.0,1.0009999999999977,29.97,msasl_22,True,640.0,360.0,False,False,False,1.0343677010343677,0.03336770103437,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/bird/msasl_raw_mj1QB3wY84w__s000780__e000810__cb527020e1e7,31,jpg,224,224,grayscale,781,811,780,810,29.97002997002997,train
mother,aslsearch,kaggle_dataset/videos/36946.mp4,1,94.0,94.0,3.103,30.29258379122356,wlasl_41,True,720.0,400.0,False,False,False,3.1030697364030697,6.973640306950912e-05,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/mother/36946__s000000__e000093__5a3ae49b7e34,94,jpg,224,224,grayscale,1,94,0,93,30.29258379122356,train
teacher,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_0bIF7jh6lnE.mp4,1293,1376.0,84.0,2.769999999999996,29.97,msasl_125,True,480.0,360.0,False,False,False,2.8028028028028027,0.0328028028028066,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/teacher/msasl_raw_0bIF7jh6lnE__s001292__e001375__fa598d127231,84,jpg,224,224,grayscale,1293,1376,1292,1375,29.97002997002997,test
nice,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_sErq0TJMKEo.mp4,8995,9093.0,99.0,3.2700000000000387,29.97,msasl_72,True,472.0,360.0,False,False,False,3.3033033033033035,0.0333033033032648,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/nice/msasl_raw_sErq0TJMKEo__s008994__e009092__2f8e9be1cf3e,99,jpg,224,224,grayscale,8995,9093,8994,9092,29.97002997002997,train
mother,signingsavvy,kaggle_dataset/videos/36606.mp4,1,39.0,39.0,1.301,29.97,wlasl_11,True,288.0,192.0,False,False,False,1.3013013013013013,0.0003013013013013,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/mother/36606__s000000__e000038__7e91f3f022e3,38,jpg,224,224,grayscale,1,39,0,38,29.97,val
again,signingsavvy,kaggle_dataset/videos/01466.mp4,1,49.0,49.0,1.635,29.97,wlasl_11,True,288.0,192.0,False,False,False,1.6349683016349683,3.1698365031695985e-05,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/again/01466__s000000__e000048__8dc330d25390,49,jpg,224,224,grayscale,1,49,0,48,29.97,val
teacher,asldeafined,kaggle_dataset/videos/57042.mp4,1,72.0,72.0,2.4,29.99583391195668,wlasl_15,True,640.0,480.0,False,False,False,2.4003333333333328,0.0003333333333328,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/teacher/57042__s000000__e000071__884aaa5f0ba7,72,jpg,224,224,grayscale,1,72,0,71,29.995833911956677,train
fish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_cF6XScPZDsE.mp4,9632,9781.0,150.0,4.971000000000004,29.97,msasl_32,True,640.0,360.0,False,False,False,5.005005005005005,0.0340050050050013,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/fish/msasl_raw_cF6XScPZDsE__s009631__e009780__f1704f155b0b,150,jpg,224,224,grayscale,9632,9781,9631,9780,29.97002997002997,train
deaf,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_sP4e9vRUCYM.mp4,0,73.0,74.0,2.436,29.97,msasl_0,True,1280.0,720.0,False,False,False,2.469135802469136,0.0331358024691361,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/deaf/msasl_raw_sP4e9vRUCYM__s000000__e000072__a7b85010943d,73,jpg,224,224,grayscale,0,73,0,72,29.97002997002997,test
nice,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_2PeTh4Ym048.mp4,0,98.0,99.0,3.27,29.97,msasl_0,True,1280.0,720.0,False,False,False,3.3033033033033035,0.0333033033033034,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/nice/msasl_raw_2PeTh4Ym048__s000000__e000097__bffe10882abc,98,jpg,224,224,grayscale,0,98,0,97,29.97002997002997,test
sit,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_xIIGn6cn8BI.mp4,419,470.0,52.0,1.7010000000000003,29.97,msasl_138,True,640.0,360.0,False,False,False,1.7350684017350684,0.034068401735068,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/sit/msasl_raw_xIIGn6cn8BI__s000418__e000469__9b97548a9fcc,52,jpg,224,224,grayscale,419,470,418,469,29.97002997002997,train
table,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_OSpNDIzYRTw.mp4,3354,3434.0,81.0,3.200000000000017,25.0,msasl_77,True,640.0,360.0,False,False,False,3.24,0.0399999999999831,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/table/msasl_raw_OSpNDIzYRTw__s003353__e003433__c63853250186,81,jpg,224,224,grayscale,3354,3434,3353,3433,25.0,train
fish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_kvJR02Idm-U.mp4,0,44.0,45.0,2.933,15.0,msasl_3,True,480.0,360.0,False,False,False,3.0,0.0670000000000001,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/fish/msasl_raw_kvJR02Idm-U__s000000__e000043__7367d23d0fde,44,jpg,224,224,grayscale,0,44,0,43,14.985014985014985,train
spring,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_SC9lyDxbwUE.mp4,718,837.0,120.0,3.971,29.97,msasl_18,True,640.0,360.0,False,False,False,4.004004004004004,0.0330040040040042,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/spring/msasl_raw_SC9lyDxbwUE__s000717__e000836__4be16b5806dc,120,jpg,224,224,grayscale,718,837,717,836,29.97002997002997,train
help,aslsearch,kaggle_dataset/videos/27221.mp4,1,77.0,77.0,2.536,30.364741641337385,wlasl_12,True,720.0,400.0,False,False,False,2.535835835835836,0.0001641641641643,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/help/27221__s000000__e000076__a487fe871bfe,77,jpg,224,224,grayscale,1,77,0,76,30.364741641337385,train
finish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_6HuiEGvr8Zg.mp4,0,119.0,120.0,4.013,29.651,msasl_2,True,640.0,360.0,False,False,False,4.047081042797882,0.0340810427978821,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/finish/msasl_raw_6HuiEGvr8Zg__s000000__e000118__1876fe670b91,119,jpg,224,224,grayscale,0,119,0,118,29.65116279069768,train
nice,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_t3jDMiQI5uQ.mp4,1424,1542.0,119.0,3.9369999999999976,29.97,msasl_26,True,1280.0,720.0,False,False,False,3.9706373039706375,0.0336373039706399,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/nice/msasl_raw_t3jDMiQI5uQ__s001423__e001541__3782e5c9ea07,119,jpg,224,224,grayscale,1424,1542,1423,1541,29.97002997002997,val
man,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_ckNZidesfIA.mp4,3822,3890.0,69.0,2.2689999999999912,29.97,msasl_286,True,640.0,360.0,False,False,False,2.3023023023023024,0.0333023023023111,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/man/msasl_raw_ckNZidesfIA__s003821__e003889__7440177bdfba,69,jpg,224,224,grayscale,3822,3890,3821,3889,29.97002997002997,train
teacher,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_HYK7P7Cm_aY.mp4,75,182.0,108.0,3.5710000000000006,29.97,msasl_36,True,480.0,360.0,False,False,False,3.603603603603604,0.032603603603603,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/teacher/msasl_raw_HYK7P7Cm_aY__s000074__e000181__0138e20a8335,108,jpg,224,224,grayscale,75,182,74,181,29.97002997002997,train
nice,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_mC0lNJ6iz-s.mp4,33695,33844.0,150.0,4.971000000000004,29.97,msasl_32,True,640.0,360.0,False,False,False,5.005005005005005,0.0340050050050013,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/nice/msasl_raw_mC0lNJ6iz-s__s033694__e033843__90374ffc7a65,150,jpg,224,224,grayscale,33695,33844,33694,33843,29.97002997002997,train
water,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_qAF88xW4xPY.mp4,2168,2279.0,112.0,3.704000000000008,29.97,msasl_95,True,636.0,360.0,False,False,False,3.737070403737071,0.0330704037370623,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/water/msasl_raw_qAF88xW4xPY__s002167__e002278__c079a3df5f33,112,jpg,224,224,grayscale,2168,2279,2167,2278,29.97002997002997,train
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_E3ILIbZqcKY.mp4,3321,3410.0,90.0,2.968999999999994,29.97,msasl_18,True,640.0,360.0,False,False,False,3.003003003003004,0.0340030030030091,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/bird/msasl_raw_E3ILIbZqcKY__s003320__e003409__da4081cb3a4b,90,jpg,224,224,grayscale,3321,3410,3320,3409,29.97002997002997,train
no,spreadthesign,kaggle_dataset/videos/38524.mp4,1,80.0,80.0,2.669,29.97,wlasl_56,True,320.0,240.0,False,False,False,2.669336002669336,0.0003360026693361,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/no/38524__s000000__e000079__574caee303d7,80,jpg,224,224,grayscale,1,80,0,79,29.97,train
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_VktVoccubws.mp4,0,92.0,93.0,3.111,29.577,msasl_2,True,640.0,360.0,False,False,False,3.144335125266254,0.0333351252662539,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/bird/msasl_raw_VktVoccubws__s000000__e000091__5b65fe524d1c,92,jpg,224,224,grayscale,0,92,0,91,29.577,train
learn,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-LB4ENHxcIs.mp4,2785,2849.0,65.0,2.135999999999996,29.97,msasl_233,True,640.0,360.0,False,False,False,2.1688355021688355,0.0328355021688393,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/learn/msasl_raw_-LB4ENHxcIs__s002784__e002848__50cf6a8d7a35,65,jpg,224,224,grayscale,2785,2849,2784,2848,29.97002997002997,train
