video_key,url_norm,local_video_path,has_video,download_status,attempts_used,error_message,fps_out,frame_count_out,video_width_out,video_height_out,duration_sec_out
QBwuhvz8LAk,https://www.youtube.com/watch?v=QBwuhvz8LAk,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_9qu6ob71\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=QBwuhvz8LAk']' returned non-zero exit status 1.",,,,,
t6JO3cZJq4k,https://www.youtube.com/watch?v=t6JO3cZJq4k,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_prrgd65z\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=t6JO3cZJq4k']' returned non-zero exit status 1.",,,,,
Bm_JBY9dESM,https://www.youtube.com/watch?v=Bm_JBY9dESM,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_j3too7ye\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=Bm_JBY9dESM']' returned non-zero exit status 1.",,,,,
64vmMLTriM8,https://www.youtube.com/watch?v=64vmMLTriM8,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_8zkay71t\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=64vmMLTriM8']' returned non-zero exit status 1.",,,,,
s9dAwadJmN0,https://www.youtube.com/watch?v=s9dAwadJmN0,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_6m__kiiq\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=s9dAwadJmN0']' returned non-zero exit status 1.",,,,,
69KWUsfMUUk,https://www.youtube.com/watch?v=69KWUsfMUUk,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_4lciylgu\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=69KWUsfMUUk']' returned non-zero exit status 1.",,,,,
45a8R63dhLk,https://www.youtube.com/watch?v=45a8R63dhLk,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_ide5sri9\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=45a8R63dhLk']' returned non-zero exit status 1.",,,,,
HvNWvho107I,https://www.youtube.com/watch?v=HvNWvho107I,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_r7bi35qx\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=HvNWvho107I']' returned non-zero exit status 1.",,,,,
Mwt4uOyckPs,https://www.youtube.com/watch?v=Mwt4uOyckPs,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_12v4u7vo\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=Mwt4uOyckPs']' returned non-zero exit status 1.",,,,,
Nvo5W_zM2s0,https://www.youtube.com/watch?v=Nvo5W_zM2s0,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_7ugq8c3v\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=Nvo5W_zM2s0']' returned non-zero exit status 1.",,,,,
o6vCj-5MseI,https://www.youtube.com/watch?v=o6vCj-5MseI,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_0davfnl7\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=o6vCj-5MseI']' returned non-zero exit status 1.",,,,,
6tmwqlYiflI,https://www.youtube.com/watch?v=6tmwqlYiflI,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_0j51bk0u\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=6tmwqlYiflI']' returned non-zero exit status 1.",,,,,
PgVclx8NNZg,https://www.youtube.com/watch?v=PgVclx8NNZg,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_u6z1601l\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=PgVclx8NNZg']' returned non-zero exit status 1.",,,,,
0CofPllMO8k,https://www.youtube.com/watch?v=0CofPllMO8k,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_rx39u3f3\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=0CofPllMO8k']' returned non-zero exit status 1.",,,,,
rgQwlspoTqc,https://www.youtube.com/watch?v=rgQwlspoTqc,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_2ghhrltk\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=rgQwlspoTqc']' returned non-zero exit status 1.",,,,,
71kDb2VVnhM,https://www.youtube.com/watch?v=71kDb2VVnhM,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_viidc08r\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=71kDb2VVnhM']' returned non-zero exit status 1.",,,,,
Fp1_Dq2fyG4,https://www.youtube.com/watch?v=Fp1_Dq2fyG4,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_6afeazhg\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=Fp1_Dq2fyG4']' returned non-zero exit status 1.",,,,,
AMe0YM6VBW8,https://www.youtube.com/watch?v=AMe0YM6VBW8,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_geup6lts\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=AMe0YM6VBW8']' returned non-zero exit status 1.",,,,,
fC5GFsg6Fgo,https://www.youtube.com/watch?v=fC5GFsg6Fgo,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_fkhp8rsw\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=fC5GFsg6Fgo']' returned non-zero exit status 1.",,,,,
NFKgXNb9_ic,https://www.youtube.com/watch?v=NFKgXNb9_ic,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_b8gtn6x9\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=NFKgXNb9_ic']' returned non-zero exit status 1.",,,,,
TYEae1fcehg,https://www.youtube.com/watch?v=TYEae1fcehg,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_w2yv1wqi\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=TYEae1fcehg']' returned non-zero exit status 1.",,,,,
qc3SU4E5BeE,https://www.youtube.com/watch?v=qc3SU4E5BeE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw__g3ff6xm\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=qc3SU4E5BeE']' returned non-zero exit status 1.",,,,,
5j8GlxSR9aA,https://www.youtube.com/watch?v=5j8GlxSR9aA,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_bswmuzay\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=5j8GlxSR9aA']' returned non-zero exit status 1.",,,,,
P0v8HprJ7U4,https://www.youtube.com/watch?v=P0v8HprJ7U4,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_5jdyu37x\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=P0v8HprJ7U4']' returned non-zero exit status 1.",,,,,
jENKp3DJ8tU,https://www.youtube.com/watch?v=jENKp3DJ8tU,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_akqlk18o\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=jENKp3DJ8tU']' returned non-zero exit status 1.",,,,,
yiS9IHo_g_M,https://www.youtube.com/watch?v=yiS9IHo_g_M,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_302ganc1\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=yiS9IHo_g_M']' returned non-zero exit status 1.",,,,,
zICB0wesqvY,https://www.youtube.com/watch?v=zICB0wesqvY,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_zytkc9z6\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=zICB0wesqvY']' returned non-zero exit status 1.",,,,,
l_fTjyGJl-w,https://www.youtube.com/watch?v=l_fTjyGJl-w,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_xo5yze8v\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=l_fTjyGJl-w']' returned non-zero exit status 1.",,,,,
7mTvD5k5H30,https://www.youtube.com/watch?v=7mTvD5k5H30,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_6v523reb\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=7mTvD5k5H30']' returned non-zero exit status 1.",,,,,
Onnf0oia9nk,https://www.youtube.com/watch?v=Onnf0oia9nk,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_a7ts1wej\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=Onnf0oia9nk']' returned non-zero exit status 1.",,,,,
3447IQcrXRw,https://www.youtube.com/watch?v=3447IQcrXRw,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_ieeenwrp\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=3447IQcrXRw']' returned non-zero exit status 1.",,,,,
JPbhmkKTpjg,https://www.youtube.com/watch?v=JPbhmkKTpjg,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_f__7tqkg\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=JPbhmkKTpjg']' returned non-zero exit status 1.",,,,,
MKWc2WUtGD0,https://www.youtube.com/watch?v=MKWc2WUtGD0,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw__9hvsupr\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=MKWc2WUtGD0']' returned non-zero exit status 1.",,,,,
OHHKerxHJjQ,https://www.youtube.com/watch?v=OHHKerxHJjQ,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_18gtot2v\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=OHHKerxHJjQ']' returned non-zero exit status 1.",,,,,
qSIBZEk8FG0,https://www.youtube.com/watch?v=qSIBZEk8FG0,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_xp9zuefn\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=qSIBZEk8FG0']' returned non-zero exit status 1.",,,,,
sEsJcuy0m-M,https://www.youtube.com/watch?v=sEsJcuy0m-M,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_zn46jkmg\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=sEsJcuy0m-M']' returned non-zero exit status 1.",,,,,
WaGDMMF37Zo,https://www.youtube.com/watch?v=WaGDMMF37Zo,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_9bkanxo2\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=WaGDMMF37Zo']' returned non-zero exit status 1.",,,,,
O5_4x8p5t4U,https://www.youtube.com/watch?v=O5_4x8p5t4U,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_zs92u2w8\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=O5_4x8p5t4U']' returned non-zero exit status 1.",,,,,
kD7gDxLCvAM,https://www.youtube.com/watch?v=kD7gDxLCvAM,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_m7trvm7n\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=kD7gDxLCvAM']' returned non-zero exit status 1.",,,,,
jrf2XYqjg2o,https://www.youtube.com/watch?v=jrf2XYqjg2o,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_jw1wv4eq\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=jrf2XYqjg2o']' returned non-zero exit status 1.",,,,,
wHexpOHIgZA,https://www.youtube.com/watch?v=wHexpOHIgZA,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_w05z1nwb\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=wHexpOHIgZA']' returned non-zero exit status 1.",,,,,
wv43RfAlVjU,https://www.youtube.com/watch?v=wv43RfAlVjU,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_2v3qa_ru\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=wv43RfAlVjU']' returned non-zero exit status 1.",,,,,
YrdkYimZtSY,https://www.youtube.com/watch?v=YrdkYimZtSY,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_9ep4fb4z\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=YrdkYimZtSY']' returned non-zero exit status 1.",,,,,
s-LduJ4nJgQ,https://www.youtube.com/watch?v=s-LduJ4nJgQ,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_1b_cu7wp\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=s-LduJ4nJgQ']' returned non-zero exit status 1.",,,,,
8SuHTyDfRf0,https://www.youtube.com/watch?v=8SuHTyDfRf0,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_bwk41wvv\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=8SuHTyDfRf0']' returned non-zero exit status 1.",,,,,
5KGUG6pWhbY,https://www.youtube.com/watch?v=5KGUG6pWhbY,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_xrs0isr7\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=5KGUG6pWhbY']' returned non-zero exit status 1.",,,,,
pXgAp0GdFG0,https://www.youtube.com/watch?v=pXgAp0GdFG0,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_bzvojpad\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=pXgAp0GdFG0']' returned non-zero exit status 1.",,,,,
M2hwPEN4ZkM,https://www.youtube.com/watch?v=M2hwPEN4ZkM,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_n2659zin\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=M2hwPEN4ZkM']' returned non-zero exit status 1.",,,,,
vgvadFYwnpE,https://www.youtube.com/watch?v=vgvadFYwnpE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_gyn59o2e\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=vgvadFYwnpE']' returned non-zero exit status 1.",,,,,
aCx2fU-hklU,https://www.youtube.com/watch?v=aCx2fU-hklU,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_ct1ynua1\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=aCx2fU-hklU']' returned non-zero exit status 1.",,,,,
vS3cW9IUUPM,https://www.youtube.com/watch?v=vS3cW9IUUPM,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_qjcz9sgg\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=vS3cW9IUUPM']' returned non-zero exit status 1.",,,,,
f4WV4NHlmuA,https://www.youtube.com/watch?v=f4WV4NHlmuA,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_o5rqku_s\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=f4WV4NHlmuA']' returned non-zero exit status 1.",,,,,
-7w12n5bly4,https://www.youtube.com/watch?v=-7w12n5bly4,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_92enzoym\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=-7w12n5bly4']' returned non-zero exit status 1.",,,,,
N_FZUdJxWKA,https://www.youtube.com/watch?v=N_FZUdJxWKA,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_rppjz_vz\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=N_FZUdJxWKA']' returned non-zero exit status 1.",,,,,
sqxe_0ixKvs,https://www.youtube.com/watch?v=sqxe_0ixKvs,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_efik9i3x\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=sqxe_0ixKvs']' returned non-zero exit status 1.",,,,,
QvyazQaCmtM,https://www.youtube.com/watch?v=QvyazQaCmtM,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_zcclqowj\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=QvyazQaCmtM']' returned non-zero exit status 1.",,,,,
YUvGoSk33A4,https://www.youtube.com/watch?v=YUvGoSk33A4,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw__e20377x\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=YUvGoSk33A4']' returned non-zero exit status 1.",,,,,
JZNv6h6vBE0,https://www.youtube.com/watch?v=JZNv6h6vBE0,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_ir4i0rbn\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=JZNv6h6vBE0']' returned non-zero exit status 1.",,,,,
X15S6liSGeA,https://www.youtube.com/watch?v=X15S6liSGeA,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_1dagesd7\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=X15S6liSGeA']' returned non-zero exit status 1.",,,,,
6IJayrdQ0aw,https://www.youtube.com/watch?v=6IJayrdQ0aw,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_frhv5die\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=6IJayrdQ0aw']' returned non-zero exit status 1.",,,,,
1nwwhviEcTM,https://www.youtube.com/watch?v=1nwwhviEcTM,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_u1614bed\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=1nwwhviEcTM']' returned non-zero exit status 1.",,,,,
wbScz3a4NLk,https://www.youtube.com/watch?v=wbScz3a4NLk,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_1vls7xaf\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=wbScz3a4NLk']' returned non-zero exit status 1.",,,,,
M1gXuGSWqVI,https://www.youtube.com/watch?v=M1gXuGSWqVI,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_fylqo4up\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=M1gXuGSWqVI']' returned non-zero exit status 1.",,,,,
kHhMUvjWhC4,https://www.youtube.com/watch?v=kHhMUvjWhC4,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_peh4tdw1\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=kHhMUvjWhC4']' returned non-zero exit status 1.",,,,,
ZvPcSJ9A1pM,https://www.youtube.com/watch?v=ZvPcSJ9A1pM,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_7xvishrj\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=ZvPcSJ9A1pM']' returned non-zero exit status 1.",,,,,
iLf5jfmSzQE,https://www.youtube.com/watch?v=iLf5jfmSzQE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_psfpju7q\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=iLf5jfmSzQE']' returned non-zero exit status 1.",,,,,
qC83X1nR5-I,https://www.youtube.com/watch?v=qC83X1nR5-I,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_l1u3a5pv\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=qC83X1nR5-I']' returned non-zero exit status 1.",,,,,
